ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
22,Houston,U.S. Men's Clay Court Championships,4/2/2024,ATP250,Outdoor,Clay,1st Round,3,Mmoh M.,Varillas J.P.,123,101,507,596,6,2,7,6,,,,,,,2,0,Completed,2.5,1.53,2.63,1.54,2.63,1.54,2.51,1.51
22,Houston,U.S. Men's Clay Court Championships,4/2/2024,ATP250,Outdoor,Clay,1st Round,3,Kovacevic A.,Kokkinakis T.,98,104,613,584,7,6,6,7,6,4,,,,,2,1,Completed,2.63,1.5,2.76,1.5,2.76,1.5,2.66,1.48
22,Houston,U.S. Men's Clay Court Championships,4/3/2024,ATP250,Outdoor,Clay,1st Round,3,Giron M.,Shapovalov D.,51,121,990,510,6,2,7,5,,,,,,,2,0,Completed,2.2,1.67,2.28,1.69,2.28,1.73,2.17,1.66
22,Houston,U.S. Men's Clay Court Championships,4/3/2024,ATP250,Outdoor,Clay,1st Round,3,Thompson J.,Wu Y.,33,298,1195,185,6,4,6,4,,,,,,,2,0,Completed,1.73,2.1,1.88,1.97,1.88,2.17,1.78,2
22,Houston,U.S. Men's Clay Court Championships,4/3/2024,ATP250,Outdoor,Clay,2nd Round,3,Darderi L.,Cerundolo F.,72,23,781,1715,6,4,2,6,7,6,,,,,2,1,Completed,2.5,1.53,2.49,1.61,2.51,1.61,2.44,1.54
22,Houston,U.S. Men's Clay Court Championships,4/3/2024,ATP250,Outdoor,Clay,2nd Round,3,Nakashima B.,Hijikata R.,92,80,655,723,6,1,6,4,,,,,,,2,0,Completed,1.33,3.4,1.33,3.64,1.35,3.64,1.32,3.35
22,Houston,U.S. Men's Clay Court Championships,4/4/2024,ATP250,Outdoor,Clay,2nd Round,3,Shelton B.,Bergs Z.,16,111,2260,545,3,6,6,4,6,3,,,,,2,1,Completed,1.4,3,1.46,2.96,1.48,3,1.44,2.77
22,Houston,U.S. Men's Clay Court Championships,4/4/2024,ATP250,Outdoor,Clay,2nd Round,3,Giron M.,Wolf J.J.,51,96,990,625,6,4,6,3,,,,,,,2,0,Completed,1.36,3.2,1.35,3.49,1.4,3.49,1.37,3.03
22,Houston,U.S. Men's Clay Court Championships,4/4/2024,ATP250,Outdoor,Clay,2nd Round,3,Mmoh M.,Purcell M.,123,79,507,726,6,2,7,5,,,,,,,2,0,Completed,1.67,2.2,1.7,2.29,1.73,2.29,1.66,2.19
22,Houston,U.S. Men's Clay Court Championships,4/4/2024,ATP250,Outdoor,Clay,2nd Round,3,Etcheverry T.,Galan D.E.,30,83,1310,711,6,4,6,4,,,,,,,2,0,Completed,1.3,3.5,1.32,3.71,1.33,3.71,1.3,3.43
22,Houston,U.S. Men's Clay Court Championships,4/5/2024,ATP250,Outdoor,Clay,2nd Round,3,Tiafoe F.,Duckworth J.,21,105,1770,565,6,2,6,7,7,5,,,,,2,1,Completed,1.25,4,1.27,4.22,1.27,4.25,1.24,3.96
22,Houston,U.S. Men's Clay Court Championships,4/5/2024,ATP250,Outdoor,Clay,2nd Round,3,Thompson J.,Kovacevic A.,33,98,1195,613,4,6,7,6,7,6,,,,,2,1,Completed,1.57,2.38,1.63,2.45,1.65,2.45,1.6,2.31
22,Houston,U.S. Men's Clay Court Championships,4/5/2024,ATP250,Outdoor,Clay,Quarterfinals,3,Etcheverry T.,Mmoh M.,30,123,1310,507,6,3,0,1,,,,,,,1,0,Retired,1.36,3.2,1.35,3.5,1.4,3.5,1.34,3.19
22,Houston,U.S. Men's Clay Court Championships,4/5/2024,ATP250,Outdoor,Clay,Quarterfinals,3,Shelton B.,Nakashima B.,16,92,2260,655,7,5,7,6,,,,,,,2,0,Completed,1.8,2,1.83,2.1,1.83,2.15,1.76,2.04
22,Houston,U.S. Men's Clay Court Championships,4/5/2024,ATP250,Outdoor,Clay,Quarterfinals,3,Darderi L.,Giron M.,72,51,781,990,6,0,6,4,,,,,,,2,0,Completed,2,1.8,2.15,1.79,2.15,1.8,2.03,1.76
22,Houston,U.S. Men's Clay Court Championships,4/6/2024,ATP250,Outdoor,Clay,Quarterfinals,3,Tiafoe F.,Thompson J.,21,33,1770,1195,7,6,6,4,,,,,,,2,0,Completed,1.44,2.75,1.46,2.95,1.47,2.95,1.44,2.76
22,Houston,U.S. Men's Clay Court Championships,4/6/2024,ATP250,Outdoor,Clay,Semifinals,3,Shelton B.,Etcheverry T.,16,30,2260,1310,6,7,6,4,6,4,,,,,2,1,Completed,2.1,1.73,2.34,1.68,2.34,1.75,2.16,1.68
22,Houston,U.S. Men's Clay Court Championships,4/6/2024,ATP250,Outdoor,Clay,Semifinals,3,Tiafoe F.,Darderi L.,21,72,1770,781,6,2,7,6,,,,,,,2,0,Completed,1.91,1.91,2,1.91,2,1.99,1.91,1.87
22,Houston,U.S. Men's Clay Court Championships,4/7/2024,ATP250,Outdoor,Clay,The Final,3,Shelton B.,Tiafoe F.,16,21,2260,1770,7,5,4,6,6,3,,,,,2,1,Completed,1.8,2,1.85,2.07,1.91,2.1,1.8,2
23,Marrakech,Grand Prix Hassan II,4/1/2024,ATP250,Outdoor,Clay,1st Round,3,Munar J.,Van Assche L.,73,94,770,641,7,6,6,2,,,,,,,2,0,Completed,2,1.8,2.04,1.83,2.04,1.83,1.99,1.8
23,Marrakech,Grand Prix Hassan II,4/1/2024,ATP250,Outdoor,Clay,1st Round,3,Kotov P.,Benchetrit E.,68,661,807,48,7,5,6,3,,,,,,,2,0,Completed,1.25,4,1.26,4.24,1.29,4.24,1.24,3.89
23,Marrakech,Grand Prix Hassan II,4/1/2024,ATP250,Outdoor,Clay,1st Round,3,Navone M.,Dougaz A.,60,235,883,261,6,3,6,2,,,,,,,2,0,Completed,1.29,3.75,1.26,4.25,1.29,4.25,1.26,3.77
23,Marrakech,Grand Prix Hassan II,4/2/2024,ATP250,Outdoor,Clay,1st Round,3,Vukic A.,Muller A.,67,86,818,694,6,3,7,6,,,,,,,2,0,Completed,2.38,1.57,2.36,1.65,2.4,1.65,2.28,1.61
23,Marrakech,Grand Prix Hassan II,4/2/2024,ATP250,Outdoor,Clay,1st Round,3,Nagal S.,Moutet C.,95,99,633,612,4,6,6,3,6,2,,,,,2,1,Completed,2.38,1.57,2.33,1.67,2.5,1.68,2.3,1.6
23,Marrakech,Grand Prix Hassan II,4/2/2024,ATP250,Outdoor,Clay,1st Round,3,Cobolli F.,Shelbayh A.,63,230,865,265,6,1,6,4,,,,,,,2,0,Completed,1.33,3.4,1.33,3.63,1.35,3.63,1.31,3.38
23,Marrakech,Grand Prix Hassan II,4/2/2024,ATP250,Outdoor,Clay,1st Round,3,Berrettini M.,Shevchenko A.,135,56,470,934,6,2,6,1,,,,,,,2,0,Completed,1.62,2.3,1.61,2.46,1.62,2.6,1.56,2.41
23,Marrakech,Grand Prix Hassan II,4/2/2024,ATP250,Outdoor,Clay,1st Round,3,Fognini F.,Gaston H.,100,89,599,662,6,7,6,1,6,4,,,,,2,1,Completed,1.73,2.1,1.8,2.11,1.82,2.12,1.76,2.04
23,Marrakech,Grand Prix Hassan II,4/2/2024,ATP250,Outdoor,Clay,1st Round,3,Moreno De Alboran N.,Diaz Acosta F.,157,55,413,943,6,4,3,6,6,3,,,,,2,1,Completed,3,1.4,2.86,1.47,3,1.48,2.82,1.42
23,Marrakech,Grand Prix Hassan II,4/2/2024,ATP250,Outdoor,Clay,1st Round,3,Wawrinka S.,Ramos-Vinolas A.,82,103,717,590,6,1,6,4,,,,,,,2,0,Completed,1.44,2.75,1.43,3.05,1.47,3.05,1.42,2.83
23,Marrakech,Grand Prix Hassan II,4/2/2024,ATP250,Outdoor,Clay,1st Round,3,Carballes Baena R.,Gigante M.,64,145,856,450,6,2,2,0,,,,,,,1,0,Retired,1.44,2.75,1.44,2.97,1.46,2.97,1.43,2.77
23,Marrakech,Grand Prix Hassan II,4/2/2024,ATP250,Outdoor,Clay,1st Round,3,Goffin D.,Rinderknech A.,102,81,594,723,6,4,6,4,,,,,,,2,0,Completed,1.73,2.1,1.76,2.18,1.76,2.25,1.71,2.11
23,Marrakech,Grand Prix Hassan II,4/3/2024,ATP250,Outdoor,Clay,2nd Round,3,Sonego L.,Nagal S.,61,95,875,633,1,6,6,3,6,4,,,,,2,1,Completed,1.53,2.5,1.58,2.5,1.58,2.6,1.54,2.44
23,Marrakech,Grand Prix Hassan II,4/3/2024,ATP250,Outdoor,Clay,2nd Round,3,Kotov P.,Cobolli F.,68,63,807,865,6,1,7,6,,,,,,,2,0,Completed,2.63,1.5,2.66,1.52,2.75,1.53,2.55,1.5
23,Marrakech,Grand Prix Hassan II,4/3/2024,ATP250,Outdoor,Clay,2nd Round,3,Berrettini M.,Munar J.,135,73,470,770,6,4,4,6,6,3,,,,,2,1,Completed,1.4,3,1.46,2.86,1.46,3,1.41,2.84
23,Marrakech,Grand Prix Hassan II,4/3/2024,ATP250,Outdoor,Clay,2nd Round,3,Fognini F.,Djere L.,100,34,599,1185,7,6,2,6,6,4,,,,,2,1,Completed,2.5,1.53,2.66,1.52,2.66,1.54,2.54,1.51
23,Marrakech,Grand Prix Hassan II,4/4/2024,ATP250,Outdoor,Clay,2nd Round,3,Carballes Baena R.,Evans D.,64,42,856,1086,6,4,7,6,,,,,,,2,0,Completed,1.53,2.5,1.49,2.79,1.57,2.82,1.5,2.56
23,Marrakech,Grand Prix Hassan II,4/4/2024,ATP250,Outdoor,Clay,2nd Round,3,Moreno De Alboran N.,Goffin D.,157,102,413,594,6,3,6,4,,,,,,,2,0,Completed,2.38,1.57,2.62,1.54,2.75,1.6,2.47,1.53
23,Marrakech,Grand Prix Hassan II,4/4/2024,ATP250,Outdoor,Clay,2nd Round,3,Navone M.,Wawrinka S.,60,82,883,717,3,6,7,5,6,2,,,,,2,1,Completed,2.1,1.73,1.99,1.89,2.12,1.89,2.01,1.79
23,Marrakech,Grand Prix Hassan II,4/4/2024,ATP250,Outdoor,Clay,2nd Round,3,Vukic A.,Ofner S.,67,47,818,1056,7,6,2,6,7,6,,,,,2,1,Completed,2.2,1.67,2.27,1.7,2.27,1.7,2.19,1.66
23,Marrakech,Grand Prix Hassan II,4/5/2024,ATP250,Outdoor,Clay,Quarterfinals,3,Carballes Baena R.,Moreno De Alboran N.,64,157,856,413,6,4,4,6,6,4,,,,,2,1,Completed,1.5,2.63,1.58,2.56,1.58,2.63,1.52,2.51
23,Marrakech,Grand Prix Hassan II,4/5/2024,ATP250,Outdoor,Clay,Quarterfinals,3,Kotov P.,Fognini F.,68,100,807,599,6,1,6,2,,,,,,,2,0,Completed,1.73,2.1,1.77,2.18,1.78,2.18,1.73,2.09
23,Marrakech,Grand Prix Hassan II,4/5/2024,ATP250,Outdoor,Clay,Quarterfinals,3,Berrettini M.,Sonego L.,135,61,470,875,6,3,7,6,,,,,,,2,0,Completed,1.5,2.63,1.51,2.75,1.54,2.75,1.48,2.61
23,Marrakech,Grand Prix Hassan II,4/5/2024,ATP250,Outdoor,Clay,Quarterfinals,3,Navone M.,Vukic A.,60,67,883,818,6,2,6,4,,,,,,,2,0,Completed,1.44,2.75,1.48,2.88,1.5,2.88,1.45,2.71
23,Marrakech,Grand Prix Hassan II,4/6/2024,ATP250,Outdoor,Clay,Semifinals,3,Carballes Baena R.,Kotov P.,64,68,856,807,6,4,6,2,,,,,,,2,0,Completed,1.8,2,1.83,2.09,1.83,2.09,1.79,2
23,Marrakech,Grand Prix Hassan II,4/6/2024,ATP250,Outdoor,Clay,Semifinals,3,Berrettini M.,Navone M.,135,60,470,883,6,7,6,3,6,2,,,,,2,1,Completed,1.4,3,1.42,3.11,1.45,3.11,1.4,2.9
23,Marrakech,Grand Prix Hassan II,4/7/2024,ATP250,Outdoor,Clay,The Final,3,Berrettini M.,Carballes Baena R.,135,64,470,856,7,5,6,2,,,,,,,2,0,Completed,1.4,3,1.38,3.35,1.4,3.35,1.36,3.11
24,Monte Carlo,Monte Carlo Masters,4/7/2024,Masters 1000,Outdoor,Clay,1st Round,3,Struff J.L.,Baez S.,25,19,1493,1955,1,6,7,6,6,2,,,,,2,1,Completed,2.75,1.44,2.9,1.46,2.9,1.5,2.73,1.45
24,Monte Carlo,Monte Carlo Masters,4/7/2024,Masters 1000,Outdoor,Clay,1st Round,3,Griekspoor T.,Koepfer D.,26,54,1475,938,7,6,4,6,6,2,,,,,2,1,Completed,1.67,2.2,1.77,2.15,1.78,2.25,1.71,2.13
24,Monte Carlo,Monte Carlo Masters,4/7/2024,Masters 1000,Outdoor,Clay,1st Round,3,Coric B.,Bublik A.,33,18,1204,1992,6,1,6,1,,,,,,,2,0,Completed,1.53,2.5,1.59,2.5,1.59,3.1,1.54,2.46
24,Monte Carlo,Monte Carlo Masters,4/7/2024,Masters 1000,Outdoor,Clay,1st Round,3,Musetti L.,Fritz T.,24,13,1590,2765,6,4,6,4,,,,,,,2,0,Completed,1.91,1.91,1.9,1.99,1.94,1.99,1.88,1.91
24,Monte Carlo,Monte Carlo Masters,4/8/2024,Masters 1000,Outdoor,Clay,1st Round,3,Ofner S.,Evans D.,44,50,1056,996,6,1,6,4,,,,,,,2,0,Completed,1.8,2,1.81,2.1,1.83,2.1,1.78,2.03
24,Monte Carlo,Monte Carlo Masters,4/8/2024,Masters 1000,Outdoor,Clay,1st Round,3,Auger-Aliassime F.,Nardi L.,35,76,1150,748,6,2,6,3,,,,,,,2,0,Completed,1.67,2.2,1.68,2.31,1.68,2.33,1.63,2.26
24,Monte Carlo,Monte Carlo Masters,4/8/2024,Masters 1000,Outdoor,Clay,1st Round,3,Popyrin A.,Moutet C.,46,101,1047,612,3,6,7,5,6,2,,,,,2,1,Completed,2.1,1.73,2.09,1.81,2.15,1.81,2.06,1.75
24,Monte Carlo,Monte Carlo Masters,4/8/2024,Masters 1000,Outdoor,Clay,1st Round,3,Nagal S.,Arnaldi M.,93,38,656,1121,5,7,6,2,6,4,,,,,2,1,Completed,2.75,1.44,2.97,1.44,2.97,1.46,2.84,1.42
24,Monte Carlo,Monte Carlo Masters,4/8/2024,Masters 1000,Outdoor,Clay,1st Round,3,Cerundolo F.,Altmaier D.,22,52,1715,955,6,2,7,6,,,,,,,2,0,Completed,1.57,2.38,1.68,2.3,1.73,2.4,1.64,2.24
24,Monte Carlo,Monte Carlo Masters,4/8/2024,Masters 1000,Outdoor,Clay,1st Round,3,Dimitrov G.,Vacherot V.,9,138,3540,464,7,5,6,2,,,,,,,2,0,Completed,1.08,8,1.08,10.3,1.09,10.3,1.07,8.34
24,Monte Carlo,Monte Carlo Masters,4/8/2024,Masters 1000,Outdoor,Clay,1st Round,3,Tsitsipas S.,Djere L.,12,34,3175,1185,6,3,3,2,,,,,,,1,0,Retired,1.29,3.75,1.34,3.5,1.34,3.75,1.31,3.44
24,Monte Carlo,Monte Carlo Masters,4/8/2024,Masters 1000,Outdoor,Clay,1st Round,3,Tabilo A.,O Connell C.,45,62,1051,886,6,3,6,4,,,,,,,2,0,Completed,1.57,2.38,1.58,2.52,1.6,2.75,1.55,2.44
24,Monte Carlo,Monte Carlo Masters,4/8/2024,Masters 1000,Outdoor,Clay,1st Round,3,Fils A.,Hanfmann Y.,36,61,1145,888,6,0,6,2,,,,,,,2,0,Completed,1.4,3,1.44,2.93,1.44,11.1,1.39,3.28
24,Monte Carlo,Monte Carlo Masters,4/8/2024,Masters 1000,Outdoor,Clay,1st Round,3,Khachanov K.,Norrie C.,17,30,2005,1290,7,5,7,6,,,,,,,2,0,Completed,1.67,2.2,1.7,2.26,1.74,2.26,1.69,2.15
24,Monte Carlo,Monte Carlo Masters,4/8/2024,Masters 1000,Outdoor,Clay,1st Round,3,Safiullin R.,Munar J.,41,72,1089,775,7,5,6,1,,,,,,,2,0,Completed,2.3,1.62,2.43,1.62,2.43,1.67,2.3,1.61
24,Monte Carlo,Monte Carlo Masters,4/8/2024,Masters 1000,Outdoor,Clay,1st Round,3,Humbert U.,Coria F.,15,89,2425,687,4,6,6,1,6,2,,,,,2,1,Completed,1.36,3.2,1.45,2.95,1.45,3.2,1.39,2.94
24,Monte Carlo,Monte Carlo Masters,4/9/2024,Masters 1000,Outdoor,Clay,1st Round,3,Zhang Zh.,Giron M.,49,48,1005,1030,6,4,3,6,6,3,,,,,2,1,Completed,1.73,2.1,1.72,2.23,1.75,2.23,1.7,2.13
24,Monte Carlo,Monte Carlo Masters,4/9/2024,Masters 1000,Outdoor,Clay,1st Round,3,De Minaur A.,Wawrinka S.,11,79,3355,742,6,3,6,0,,,,,,,2,0,Completed,1.4,3,1.44,2.99,1.44,3.1,1.41,2.88
24,Monte Carlo,Monte Carlo Masters,4/9/2024,Masters 1000,Outdoor,Clay,1st Round,3,Bautista Agut R.,Diaz Acosta F.,90,53,668,943,6,2,6,4,,,,,,,2,0,Completed,1.8,2,1.91,1.98,1.91,2.1,1.82,1.97
24,Monte Carlo,Monte Carlo Masters,4/9/2024,Masters 1000,Outdoor,Clay,1st Round,3,Korda S.,Davidovich Fokina A.,27,29,1445,1395,6,1,6,2,,,,,,,2,0,Completed,2,1.8,2.09,1.82,2.3,1.84,2.03,1.77
24,Monte Carlo,Monte Carlo Masters,4/9/2024,Masters 1000,Outdoor,Clay,1st Round,3,Hurkacz H.,Draper J.,8,39,3665,1101,6,4,3,6,7,6,,,,,2,1,Completed,1.67,2.2,1.66,2.34,1.67,2.46,1.64,2.25
24,Monte Carlo,Monte Carlo Masters,4/9/2024,Masters 1000,Outdoor,Clay,1st Round,3,Kecmanovic M.,Berrettini M.,66,84,855,720,6,3,6,1,,,,,,,2,0,Completed,3,1.4,3.25,1.39,3.25,1.4,3.05,1.37
24,Monte Carlo,Monte Carlo Masters,4/9/2024,Masters 1000,Outdoor,Clay,1st Round,3,Etcheverry T.,Jarry N.,31,21,1260,1755,6,4,7,5,,,,,,,2,0,Completed,2.38,1.57,2.33,1.67,2.45,1.67,2.3,1.61
24,Monte Carlo,Monte Carlo Masters,4/9/2024,Masters 1000,Outdoor,Clay,1st Round,3,Monfils G.,Vukic A.,40,65,1092,856,6,7,6,3,7,5,,,,,2,1,Completed,1.1,7,1.11,8.31,1.33,3.9,1.29,3.72
24,Monte Carlo,Monte Carlo Masters,4/9/2024,Masters 1000,Outdoor,Clay,2nd Round,3,Djokovic N.,Safiullin R.,1,41,9725,1089,6,1,6,2,,,,,,,2,0,Completed,1.14,5.5,1.17,5.81,1.17,5.81,1.15,5.31
24,Monte Carlo,Monte Carlo Masters,4/9/2024,Masters 1000,Outdoor,Clay,2nd Round,3,Zverev A.,Ofner S.,5,44,5415,1056,6,3,6,4,,,,,,,2,0,Completed,1.1,7,1.11,8.31,1.12,8.31,1.1,7.03
24,Monte Carlo,Monte Carlo Masters,4/9/2024,Masters 1000,Outdoor,Clay,2nd Round,3,Struff J.L.,Coric B.,25,33,1493,1204,7,6,6,1,,,,,,,2,0,Completed,1.91,1.91,1.95,1.95,1.95,1.96,1.89,1.89
24,Monte Carlo,Monte Carlo Masters,4/9/2024,Masters 1000,Outdoor,Clay,2nd Round,3,Musetti L.,Fils A.,24,36,1590,1145,6,3,7,5,,,,,,,2,0,Completed,1.5,2.63,1.45,2.97,1.5,2.97,1.45,2.74
24,Monte Carlo,Monte Carlo Masters,4/10/2024,Masters 1000,Outdoor,Clay,2nd Round,3,Popyrin A.,Rublev A.,46,6,1047,4890,6,4,6,4,,,,,,,2,0,Completed,4,1.25,4.18,1.27,4.2,1.3,3.89,1.25
24,Monte Carlo,Monte Carlo Masters,4/10/2024,Masters 1000,Outdoor,Clay,2nd Round,3,Sonego L.,Auger-Aliassime F.,57,35,915,1150,6,4,7,5,,,,,,,2,0,Completed,2.63,1.5,2.7,1.53,2.7,1.53,2.59,1.49
24,Monte Carlo,Monte Carlo Masters,4/10/2024,Masters 1000,Outdoor,Clay,2nd Round,3,De Minaur A.,Griekspoor T.,11,26,3355,1475,2,6,6,2,6,3,,,,,2,1,Completed,1.44,2.75,1.51,2.75,1.53,2.89,1.45,2.72
24,Monte Carlo,Monte Carlo Masters,4/10/2024,Masters 1000,Outdoor,Clay,2nd Round,3,Khachanov K.,Cerundolo F.,17,22,2005,1715,4,6,6,4,6,3,,,,,2,1,Completed,1.67,2.2,1.69,2.31,1.73,2.35,1.66,2.2
24,Monte Carlo,Monte Carlo Masters,4/10/2024,Masters 1000,Outdoor,Clay,2nd Round,3,Sinner J.,Korda S.,2,27,8710,1445,6,1,6,2,,,,,,,2,0,Completed,1.13,6,1.14,6.71,1.15,6.71,1.13,5.87
24,Monte Carlo,Monte Carlo Masters,4/10/2024,Masters 1000,Outdoor,Clay,2nd Round,3,Humbert U.,Zhang Zh.,15,49,2425,1005,6,1,6,4,,,,,,,2,0,Completed,1.4,3,1.5,2.79,1.5,3,1.44,2.78
24,Monte Carlo,Monte Carlo Masters,4/10/2024,Masters 1000,Outdoor,Clay,2nd Round,3,Tsitsipas S.,Etcheverry T.,12,31,3175,1260,6,1,6,0,,,,,,,2,0,Completed,1.36,3.2,1.4,3.2,1.4,3.2,1.37,3.06
24,Monte Carlo,Monte Carlo Masters,4/10/2024,Masters 1000,Outdoor,Clay,2nd Round,3,Hurkacz H.,Bautista Agut R.,8,90,3665,668,7,5,7,6,,,,,,,2,0,Completed,1.44,2.75,1.49,2.84,1.49,2.84,1.45,2.71
24,Monte Carlo,Monte Carlo Masters,4/10/2024,Masters 1000,Outdoor,Clay,2nd Round,3,Medvedev D.,Monfils G.,4,40,7165,1092,6,2,6,4,,,,,,,2,0,Completed,1.33,3.4,1.36,3.48,1.38,3.48,1.34,3.21
24,Monte Carlo,Monte Carlo Masters,4/10/2024,Masters 1000,Outdoor,Clay,2nd Round,3,Ruud C.,Tabilo A.,10,45,3465,1051,6,2,6,4,,,,,,,2,0,Completed,1.25,4,1.27,4.22,1.29,4.23,1.25,3.9
24,Monte Carlo,Monte Carlo Masters,4/11/2024,Masters 1000,Outdoor,Clay,2nd Round,3,Dimitrov G.,Kecmanovic M.,9,66,3540,855,6,4,6,3,,,,,,,2,0,Completed,1.33,3.4,1.3,3.95,1.34,3.95,1.3,3.49
24,Monte Carlo,Monte Carlo Masters,4/11/2024,Masters 1000,Outdoor,Clay,2nd Round,3,Rune H.,Nagal S.,7,93,3795,656,6,3,3,6,6,2,,,,,2,1,Completed,1.25,4,1.26,4.3,1.27,4.6,1.24,4.04
24,Monte Carlo,Monte Carlo Masters,4/11/2024,Masters 1000,Outdoor,Clay,3rd Round,3,De Minaur A.,Popyrin A.,11,46,3355,1047,6,3,6,4,,,,,,,2,0,Completed,1.44,2.75,1.55,2.65,1.55,2.78,1.48,2.61
24,Monte Carlo,Monte Carlo Masters,4/11/2024,Masters 1000,Outdoor,Clay,3rd Round,3,Khachanov K.,Medvedev D.,17,4,2005,7165,6,3,7,5,,,,,,,2,0,Completed,3,1.4,3.08,1.43,3.08,1.43,2.93,1.4
24,Monte Carlo,Monte Carlo Masters,4/11/2024,Masters 1000,Outdoor,Clay,3rd Round,3,Tsitsipas S.,Zverev A.,12,5,3175,5415,7,5,7,6,,,,,,,2,0,Completed,2,1.8,2.2,1.76,2.2,1.85,2.01,1.79
24,Monte Carlo,Monte Carlo Masters,4/11/2024,Masters 1000,Outdoor,Clay,3rd Round,3,Djokovic N.,Musetti L.,1,24,9725,1590,7,5,6,3,,,,,,,2,0,Completed,1.2,4.5,1.22,4.88,1.22,4.88,1.2,4.51
24,Monte Carlo,Monte Carlo Masters,4/11/2024,Masters 1000,Outdoor,Clay,3rd Round,3,Rune H.,Dimitrov G.,7,9,3795,3540,7,6,3,6,7,6,,,,,2,1,Completed,2.2,1.67,2.36,1.65,2.36,1.71,2.17,1.67
24,Monte Carlo,Monte Carlo Masters,4/11/2024,Masters 1000,Outdoor,Clay,3rd Round,3,Sinner J.,Struff J.L.,2,25,8710,1493,6,4,6,2,,,,,,,2,0,Completed,1.07,9,1.07,11.3,1.09,11.3,1.06,8.74
24,Monte Carlo,Monte Carlo Masters,4/11/2024,Masters 1000,Outdoor,Clay,3rd Round,3,Ruud C.,Hurkacz H.,10,8,3465,3665,6,4,6,2,,,,,,,2,0,Completed,1.44,2.75,1.48,2.88,1.48,2.88,1.44,2.75
24,Monte Carlo,Monte Carlo Masters,4/11/2024,Masters 1000,Outdoor,Clay,3rd Round,3,Humbert U.,Sonego L.,15,57,2425,915,5,7,6,3,6,1,,,,,2,1,Completed,1.5,2.63,1.52,2.53,1.58,2.73,1.52,2.51
24,Monte Carlo,Monte Carlo Masters,4/12/2024,Masters 1000,Outdoor,Clay,Quarterfinals,3,Tsitsipas S.,Khachanov K.,12,17,3175,2005,6,4,6,2,,,,,,,2,0,Completed,1.4,3,1.45,2.97,1.45,3,1.41,2.86
24,Monte Carlo,Monte Carlo Masters,4/12/2024,Masters 1000,Outdoor,Clay,Quarterfinals,3,Sinner J.,Rune H.,2,7,8710,3795,6,4,6,7,6,3,,,,,2,1,Completed,1.11,6.5,1.15,6.48,1.16,6.75,1.13,5.77
24,Monte Carlo,Monte Carlo Masters,4/12/2024,Masters 1000,Outdoor,Clay,Quarterfinals,3,Djokovic N.,De Minaur A.,1,11,9725,3355,7,5,6,4,,,,,,,2,0,Completed,1.22,4.33,1.27,4.2,1.29,4.34,1.24,4.04
24,Monte Carlo,Monte Carlo Masters,4/12/2024,Masters 1000,Outdoor,Clay,Quarterfinals,3,Ruud C.,Humbert U.,10,15,3465,2425,6,3,4,6,6,1,,,,,2,1,Completed,1.3,3.5,1.33,3.64,1.33,3.64,1.31,3.43
24,Monte Carlo,Monte Carlo Masters,4/13/2024,Masters 1000,Outdoor,Clay,Semifinals,3,Tsitsipas S.,Sinner J.,12,2,3175,8710,6,4,3,6,6,4,,,,,2,1,Completed,3.75,1.29,3.99,1.29,3.99,1.31,3.62,1.28
24,Monte Carlo,Monte Carlo Masters,4/13/2024,Masters 1000,Outdoor,Clay,Semifinals,3,Ruud C.,Djokovic N.,10,1,3465,9725,6,4,1,6,6,4,,,,,2,1,Completed,3,1.4,3.1,1.43,3.19,1.44,2.9,1.41
24,Monte Carlo,Monte Carlo Masters,4/14/2024,Masters 1000,Outdoor,Clay,The Final,3,Tsitsipas S.,Ruud C.,12,10,3175,3465,6,1,6,4,,,,,,,2,0,Completed,1.67,2.2,1.76,2.2,1.78,2.25,1.69,2.16
25,Barcelona,Barcelona Open,4/15/2024,ATP500,Outdoor,Clay,1st Round,3,Nakashima B.,Evans D.,87,49,695,996,7,6,6,2,,,,,,,2,0,Completed,1.5,2.63,1.51,2.75,1.53,2.8,1.48,2.65
25,Barcelona,Barcelona Open,4/15/2024,ATP500,Outdoor,Clay,1st Round,3,Diaz Acosta F.,Rincon D.,53,216,958,283,6,1,6,4,,,,,,,2,0,Completed,1.29,3.75,1.35,3.49,1.35,3.9,1.31,3.41
25,Barcelona,Barcelona Open,4/15/2024,ATP500,Outdoor,Clay,1st Round,3,Bautista Agut R.,Safiullin R.,84,38,703,1139,6,3,7,6,,,,,,,2,0,Completed,1.67,2.2,1.76,2.17,1.76,2.3,1.67,2.21
25,Barcelona,Barcelona Open,4/15/2024,ATP500,Outdoor,Clay,1st Round,3,Arnaldi M.,Cazaux A.,40,75,1121,748,5,5,,,,,,,,,0,0,Retired,1.33,3.4,1.34,3.54,1.36,3.68,1.33,3.3
25,Barcelona,Barcelona Open,4/15/2024,ATP500,Outdoor,Clay,1st Round,3,Trungelliti M.,Ajdukovic D.,197,123,310,507,6,2,7,6,,,,,,,2,0,Completed,1.73,2.1,1.87,2.02,1.91,2.1,1.83,1.97
